param sigma
83 61 48.05
83 62 49.78
83 63 50.75
83 64 19.94
83 65 18.57
83 66 17.36
83 67 16.22
83 68 15.13
83 69 14.08
83 70 13.04
83 71 12.01
83 72 11.00
83 73 10.00
83 74 9.00
83 75 8.01
83 76 7.02
83 77 6.03
83 78 5.03
83 79 4.04
83 80 3.04
83 81 2.03
83 82 1.02
83 83 0.00
83 84 1.04
83 85 2.09
83 86 3.16
83 87 4.26
83 88 5.39
83 89 6.58
83 90 7.83
83 91 9.21
83 92 10.85
83 93 13.74
83 94 14.48
83 95 10.68
84 1 34.10
84 2 26.37
84 3 27.99
84 4 29.20
84 5 30.21
84 6 31.10
84 7 31.89
84 8 32.63
84 9 33.31
84 10 33.94
84 11 34.55
84 12 35.12
84 13 35.67
84 14 36.19
84 15 36.70
84 16 37.18
84 17 37.64
84 18 38.09
84 19 38.51
84 20 38.92
84 21 39.31
84 22 39.67
84 23 40.02
84 24 40.34
84 25 40.62
84 26 40.87
84 27 41.06
84 28 41.19
84 29 41.20
84 30 40.98
84 31 39.74
84 32 40.56
84 33 21.96
84 34 22.22
84 35 22.77
84 36 23.46
84 37 24.23
84 38 25.07
84 39 25.95
84 40 26.85
84 41 27.78
84 42 28.73
84 43 29.69
84 44 30.66
84 45 31.64
84 46 32.63
84 47 33.62
84 48 34.62
84 49 35.62
84 50 36.62
84 51 37.63
84 52 38.65
84 53 39.68
84 54 40.71
84 55 41.75
84 56 42.80
84 57 43.87
84 58 44.95
84 59 46.07
84 60 47.24
84 61 48.52
84 62 50.30
84 63 51.26
84 64 20.82
84 65 19.48
84 66 18.29
84 67 17.17
84 68 16.09
84 69 15.05
84 70 14.02
84 71 13.00
84 72 12.00
84 73 11.00
84 74 10.01
84 75 9.02
84 76 8.04
84 77 7.05
84 78 6.06
84 79 5.07
84 80 4.07
84 81 3.07
84 82 2.06
84 83 1.04
84 84 0.00
84 85 1.05
84 86 2.13
84 87 3.23
84 88 4.37
84 89 5.56
84 90 6.82
84 91 8.21
84 92 9.87
84 93 12.83
84 94 13.55
84 95 11.47
85 1 34.90
85 2 27.18
85 3 28.82
85 4 30.05
85 5 31.08
85 6 31.98
85 7 32.79
85 8 33.53
85 9 34.23
85 10 34.88
85 11 35.49
85 12 36.08
85 13 36.63
85 14 37.17
85 15 37.68
85 16 38.17
85 17 38.64
85 18 39.09
85 19 39.53
85 20 39.94
85 21 40.33
85 22 40.71
85 23 41.06
85 24 41.38
85 25 41.67
85 26 41.91
85 27 42.11
85 28 42.24
85 29 42.25
85 30 42.03
85 31 40.79
85 32 41.61
85 33 22.65
85 34 22.85
85 35 23.34
85 36 23.98
85 37 24.72
85 38 25.53
85 39 26.38
85 40 27.27
85 41 28.18
85 42 29.11
85 43 30.06
85 44 31.02
85 45 31.99
85 46 32.97
85 47 33.96
85 48 34.95
85 49 35.95
85 50 36.96
85 51 37.97
85 52 38.99
85 53 40.02
85 54 41.06
85 55 42.10
85 56 43.16
85 57 44.24
85 58 45.34
85 59 46.47
85 60 47.66
85 61 48.96
85 62 50.80
85 63 51.75
85 64 21.70
85 65 20.39
85 66 19.22
85 67 18.12
85 68 17.06
85 69 16.02
85 70 15.01
85 71 14.00
85 72 13.00
85 73 12.02
85 74 11.03
85 75 10.05
85 76 9.07
85 77 8.08
85 78 7.10
85 79 6.11
85 80 5.12
85 81 4.12
85 82 3.11
85 83 2.09
85 84 1.05
85 85 0.00
85 86 1.07
85 87 2.18
85 88 3.32
85 89 4.51
85 90 5.79
85 91 7.19
85 92 8.88
85 93 11.91
85 94 12.60
85 95 12.27
86 1 35.68
86 2 27.98
86 3 29.64
86 4 30.89
86 5 31.93
86 6 32.85
86 7 33.67
86 8 34.43
86 9 35.14
86 10 35.80
86 11 36.43
86 12 37.03
86 13 37.60
86 14 38.14
86 15 38.66
86 16 39.16
86 17 39.64
86 18 40.10
86 19 40.55
86 20 40.97
86 21 41.37
86 22 41.75
86 23 42.10
86 24 42.43
86 25 42.72
86 26 42.98
86 27 43.18
86 28 43.31
86 29 43.32
86 30 43.11
86 31 41.86
86 32 42.68
86 33 23.33
86 34 23.46
86 35 23.90
86 36 24.50
86 37 25.21
86 38 25.98
86 39 26.81
86 40 27.67
86 41 28.56
86 42 29.48
86 43 30.41
86 44 31.36
86 45 32.32
86 46 33.30
86 47 34.28
86 48 35.27
86 49 36.27
86 50 37.27
86 51 38.28
86 52 39.31
86 53 40.34
86 54 41.38
86 55 42.43
86 56 43.49
86 57 44.58
86 58 45.69
86 59 46.84
86 60 48.04
86 61 49.37
86 62 51.26
86 63 52.22
86 64 22.58
86 65 21.30
86 66 20.16
86 67 19.08
86 68 18.03
86 69 17.01
86 70 16.00
86 71 15.01
86 72 14.02
86 73 13.04
86 74 12.06
86 75 11.09
86 76 10.11
86 77 9.13
86 78 8.15
86 79 7.17
86 80 6.18
86 81 5.18
86 82 4.18
86 83 3.16
86 84 2.13
86 85 1.07
86 86 0.00
86 87 1.10
86 88 2.25
86 89 3.45
86 90 4.73
86 91 6.15
86 92 7.85
86 93 10.96
86 94 11.62
86 95 13.10
87 1 36.45
87 2 28.78
87 3 30.46
87 4 31.72
87 5 32.78
87 6 33.71
87 7 34.56
87 8 35.33
87 9 36.05
87 10 36.73
87 11 37.37
87 12 37.98
87 13 38.56
87 14 39.12
87 15 39.65
87 16 40.16
87 17 40.65
87 18 41.12
87 19 41.57
87 20 42.00
87 21 42.41
87 22 42.80
87 23 43.16
87 24 43.49
87 25 43.80
87 26 44.06
87 27 44.26
87 28 44.40
87 29 44.42
87 30 44.21
87 31 42.96
87 32 43.78
87 33 24.01
87 34 24.07
87 35 24.46
87 36 25.01
87 37 25.68
87 38 26.42
87 39 27.21
87 40 28.05
87 41 28.92
87 42 29.82
87 43 30.74
87 44 31.68
87 45 32.63
87 46 33.59
87 47 34.57
87 48 35.55
87 49 36.55
87 50 37.55
87 51 38.57
87 52 39.59
87 53 40.62
87 54 41.67
87 55 42.72
87 56 43.80
87 57 44.89
87 58 46.01
87 59 47.17
87 60 48.39
87 61 49.74
87 62 51.70
87 63 52.65
87 64 23.45
87 65 22.22
87 66 21.10
87 67 20.04
87 68 19.01
87 69 18.00
87 70 17.01
87 71 16.02
87 72 15.05
87 73 14.08
87 74 13.11
87 75 12.14
87 76 11.17
87 77 10.20
87 78 9.23
87 79 8.25
87 80 7.27
87 81 6.27
87 82 5.27
87 83 4.26
87 84 3.23
87 85 2.18
87 86 1.10
87 87 0.00
87 88 1.15
87 89 2.35
87 90 3.64
87 91 5.07
87 92 6.79
87 93 9.97
87 94 10.60
87 95 13.93
88 1 37.21
88 2 29.58
88 3 31.27
88 4 32.55
88 5 33.63
88 6 34.58
88 7 35.44
88 8 36.23
88 9 36.96
88 10 37.66
88 11 38.31
88 12 38.93
88 13 39.53
88 14 40.10
88 15 40.64
88 16 41.16
88 17 41.67
88 18 42.15
88 19 42.61
88 20 43.05
88 21 43.47
88 22 43.87
88 23 44.24
88 24 44.58
88 25 44.89
88 26 45.16
88 27 45.37
88 28 45.52
88 29 45.55
88 30 45.34
88 31 44.11
88 32 44.93
88 33 24.68
88 34 24.67
88 35 25.00
88 36 25.51
88 37 26.13
88 38 26.84
88 39 27.60
88 40 28.41
88 41 29.26
88 42 30.14
88 43 31.04
88 44 31.97
88 45 32.91
88 46 33.86
88 47 34.83
88 48 35.81
88 49 36.80
88 50 37.80
88 51 38.81
88 52 39.83
88 53 40.87
88 54 41.91
88 55 42.98
88 56 44.06
88 57 45.16
88 58 46.29
88 59 47.46
88 60 48.70
88 61 50.08
88 62 52.10
88 63 53.04
88 64 24.34
88 65 23.14
88 66 22.05
88 67 21.01
88 68 20.00
88 69 19.01
88 70 18.03
88 71 17.06
88 72 16.10
88 73 15.14
88 74 14.18
88 75 13.22
88 76 12.26
88 77 11.30
88 78 10.33
88 79 9.36
88 80 8.38
88 81 7.40
88 82 6.40
88 83 5.39
88 84 4.37
88 85 3.32
88 86 2.25
88 87 1.15
88 88 0.00
88 89 1.20
88 90 2.50
88 91 3.94
88 92 5.68
88 93 8.93
88 94 9.53
88 95 14.79
89 1 37.95
89 2 30.36
89 3 32.07
89 4 33.37
89 5 34.47
89 6 35.44
89 7 36.31
89 8 37.12
89 9 37.87
89 10 38.58
89 11 39.25
89 12 39.89
89 13 40.50
89 14 41.08
89 15 41.64
89 16 42.18
89 17 42.69
89 18 43.19
89 19 43.66
89 20 44.11
89 21 44.55
89 22 44.95
89 23 45.34
89 24 45.69
89 25 46.01
89 26 46.29
89 27 46.52
89 28 46.67
89 29 46.71
89 30 46.52
89 31 45.30
89 32 46.12
89 33 25.34
89 34 25.26
89 35 25.53
89 36 25.99
89 37 26.57
89 38 27.23
89 39 27.96
89 40 28.75
89 41 29.57
89 42 30.43
89 43 31.31
89 44 32.21
89 45 33.14
89 46 34.08
89 47 35.04
89 48 36.01
89 49 37.00
89 50 38.00
89 51 39.01
89 52 40.03
89 53 41.06
89 54 42.11
89 55 43.18
89 56 44.26
89 57 45.37
89 58 46.52
89 59 47.70
89 60 48.96
89 61 50.36
89 62 52.45
89 63 53.38
89 64 25.22
89 65 24.07
89 66 23.01
89 67 22.00
89 68 21.01
89 69 20.04
89 70 19.08
89 71 18.12
89 72 17.17
89 73 16.22
89 74 15.28
89 75 14.33
89 76 13.38
89 77 12.43
89 78 11.48
89 79 10.52
89 80 9.55
89 81 8.57
89 82 7.58
89 83 6.58
89 84 5.56
89 85 4.51
89 86 3.45
89 87 2.35
89 88 1.20
89 89 0.00
89 90 1.30
89 91 2.74
89 92 4.51
89 93 7.83
89 94 8.38
89 95 15.66
90 1 38.68
90 2 31.15
90 3 32.87
90 4 34.19
90 5 35.31
90 6 36.29
90 7 37.19
90 8 38.02
90 9 38.79
90 10 39.51
90 11 40.20
90 12 40.86
90 13 41.48
90 14 42.08
90 15 42.66
90 16 43.21
90 17 43.74
90 18 44.25
90 19 44.74
90 20 45.21
90 21 45.65
90 22 46.07
90 23 46.47
90 24 46.84
90 25 47.17
90 26 47.46
90 27 47.70
90 28 47.87
90 29 47.92
90 30 47.75
90 31 46.55
90 32 47.38
90 33 26.00
90 34 25.84
90 35 26.04
90 36 26.44
90 37 26.97
90 38 27.59
90 39 28.28
90 40 29.03
90 41 29.83
90 42 30.66
90 43 31.52
90 44 32.41
90 45 33.32
90 46 34.25
90 47 35.19
90 48 36.16
90 49 37.13
90 50 38.13
90 51 39.13
90 52 40.15
90 53 41.19
90 54 42.24
90 55 43.31
90 56 44.40
90 57 45.52
90 58 46.67
90 59 47.87
90 60 49.15
90 61 50.58
90 62 52.73
90 63 53.65
90 64 26.12
90 65 25.02
90 66 24.00
90 67 23.02
90 68 22.05
90 69 21.10
90 70 20.16
90 71 19.22
90 72 18.29
90 73 17.36
90 74 16.43
90 75 15.50
90 76 14.56
90 77 13.62
90 78 12.68
90 79 11.73
90 80 10.77
90 81 9.80
90 82 8.83
90 83 7.83
90 84 6.82
90 85 5.79
90 86 4.73
90 87 3.64
90 88 2.50
90 89 1.30
90 90 0.00
90 91 1.45
90 92 3.23
90 93 6.62
90 94 7.13
90 95 16.57
91 1 39.38
91 2 31.92
91 3 33.66
91 4 35.00
91 5 36.14
91 6 37.15
91 7 38.07
91 8 38.92
91 9 39.71
91 10 40.46
91 11 41.17
91 12 41.84
91 13 42.49
91 14 43.11
91 15 43.70
91 16 44.27
91 17 44.82
91 18 45.35
91 19 45.86
91 20 46.34
91 21 46.80
91 22 47.24
91 23 47.66
91 24 48.04
91 25 48.39
91 26 48.70
91 27 48.96
91 28 49.15
91 29 49.22
91 30 49.07
91 31 47.91
91 32 48.74
91 33 26.63
91 34 26.38
91 35 26.51
91 36 26.85
91 37 27.32
91 38 27.89
91 39 28.54
91 40 29.25
91 41 30.01
91 42 30.81
91 43 31.64
91 44 32.51
91 45 33.40
91 46 34.31
91 47 35.24
91 48 36.19
91 49 37.16
91 50 38.15
91 51 39.15
91 52 40.17
91 53 41.20
91 54 42.25
91 55 43.32
91 56 44.42
91 57 45.55
91 58 46.71
91 59 47.92
91 60 49.22
91 61 50.68
91 62 52.91
91 63 53.82
91 64 27.04
91 65 26.00
91 66 25.02
91 67 24.07
91 68 23.14
91 69 22.22
91 70 21.30
91 71 20.39
91 72 19.48
91 73 18.57
91 74 17.66
91 75 16.75
91 76 15.83
91 77 14.91
91 78 13.98
91 79 13.05
91 80 12.11
91 81 11.15
91 82 10.19
91 83 9.21
91 84 8.21
91 85 7.19
91 86 6.15
91 87 5.07
91 88 3.94
91 89 2.74
91 90 1.45
91 91 0.00
91 92 1.79
91 93 5.25
91 94 5.70
91 95 17.52
92 1 40.04
92 2 32.68
92 3 34.44
92 4 35.81
92 5 36.97
92 6 38.01
92 7 38.95
92 8 39.83
92 9 40.65
92 10 41.42
92 11 42.16
92 12 42.86
92 13 43.53
92 14 44.18
92 15 44.80
92 16 45.40
92 17 45.97
92 18 46.52
92 19 47.06
92 20 47.57
92 21 48.05
92 22 48.52
92 23 48.96
92 24 49.37
92 25 49.74
92 26 50.08
92 27 50.36
92 28 50.58
92 29 50.68
92 30 50.57
92 31 49.47
92 32 50.32
92 33 27.24
92 34 26.87
92 35 26.91
92 36 27.16
92 37 27.56
92 38 28.06
92 39 28.65
92 40 29.31
92 41 30.03
92 42 30.79
92 43 31.59
92 44 32.42
92 45 33.28
92 46 34.17
92 47 35.09
92 48 36.02
92 49 36.97
92 50 37.95
92 51 38.94
92 52 39.95
92 53 40.98
92 54 42.03
92 55 43.11
92 56 44.21
92 57 45.34
92 58 46.52
92 59 47.75
92 60 49.07
92 61 50.57
92 62 52.89
92 63 53.79
92 64 28.00
92 65 27.04
92 66 26.12
92 67 25.23
92 68 24.34
92 69 23.45
92 70 22.58
92 71 21.70
92 72 20.82
92 73 19.94
92 74 19.06
92 75 18.18
92 76 17.29
92 77 16.39
92 78 15.49
92 79 14.59
92 80 13.67
92 81 12.74
92 82 11.80
92 83 10.85
92 84 9.87
92 85 8.88
92 86 7.85
92 87 6.79
92 88 5.68
92 89 4.51
92 90 3.23
92 91 1.79
92 92 0.00
92 93 3.51
92 94 3.91
92 95 18.55
93 1 40.51
93 2 33.42
93 3 35.21
93 4 36.61
93 5 37.83
93 6 38.91
93 7 39.91
93 8 40.84
93 9 41.72
93 10 42.55
93 11 43.34
93 12 44.09
93 13 44.82
93 14 45.52
93 15 46.19
93 16 46.85
93 17 47.48
93 18 48.08
93 19 48.67
93 20 49.24
93 21 49.78
93 22 50.30
93 23 50.80
93 24 51.26
93 25 51.70
93 26 52.10
93 27 52.45
93 28 52.73
93 29 52.91
93 30 52.89
93 31 51.96
93 32 52.83
93 33 27.70
93 34 27.12
93 35 26.97
93 36 27.05
93 37 27.30
93 38 27.67
93 39 28.14
93 40 28.70
93 41 29.31
93 42 29.99
93 43 30.71
93 44 31.48
93 45 32.29
93 46 33.12
93 47 33.99
93 48 34.89
93 49 35.81
93 50 36.76
93 51 37.73
93 52 38.72
93 53 39.74
93 54 40.79
93 55 41.86
93 56 42.96
93 57 44.11
93 58 45.30
93 59 46.55
93 60 47.91
93 61 49.47
93 62 51.96
93 63 52.83
93 64 29.19
93 65 28.42
93 66 27.64
93 67 26.86
93 68 26.07
93 69 25.29
93 70 24.50
93 71 23.70
93 72 22.91
93 73 22.11
93 74 21.30
93 75 20.49
93 76 19.68
93 77 18.86
93 78 18.03
93 79 17.19
93 80 16.35
93 81 15.49
93 82 14.62
93 83 13.74
93 84 12.83
93 85 11.91
93 86 10.96
93 87 9.97
93 88 8.93
93 89 7.83
93 90 6.62
93 91 5.25
93 92 3.51
93 93 0.00
93 94 1.00
93 95 20.04
94 1 41.51
94 2 34.42
94 3 36.21
94 4 37.61
94 5 38.83
94 6 39.91
94 7 40.91
94 8 41.84
94 9 42.71
94 10 43.54
94 11 44.33
94 12 45.09
94 13 45.81
94 14 46.51
94 15 47.18
94 16 47.83
94 17 48.46
94 18 49.06
94 19 49.65
94 20 50.21
94 21 50.75
94 22 51.26
94 23 51.75
94 24 52.22
94 25 52.65
94 26 53.04
94 27 53.38
94 28 53.65
94 29 53.82
94 30 53.79
94 31 52.83
94 32 53.69
94 33 28.70
94 34 28.11
94 35 27.95
94 36 28.02
94 37 28.26
94 38 28.62
94 39 29.08
94 40 29.62
94 41 30.22
94 42 30.89
94 43 31.60
94 44 32.36
94 45 33.15
94 46 33.98
94 47 34.84
94 48 35.73
94 49 36.65
94 50 37.59
94 51 38.56
94 52 39.55
94 53 40.56
94 54 41.61
94 55 42.68
94 56 43.78
94 57 44.93
94 58 46.12
94 59 47.38
94 60 48.74
94 61 50.32
94 62 52.83
94 63 53.69
94 64 30.19
94 65 29.40
94 66 28.62
94 67 27.83
94 68 27.03
94 69 26.24
94 70 25.44
94 71 24.63
94 72 23.83
94 73 23.02
94 74 22.20
94 75 21.38
94 76 20.55
94 77 19.71
94 78 18.87
94 79 18.02
94 80 17.15
94 81 16.28
94 82 15.39
94 83 14.48
94 84 13.55
94 85 12.60
94 86 11.62
94 87 10.60
94 88 9.53
94 89 8.38
94 90 7.13
94 91 5.70
94 92 3.91
94 93 1.00
94 94 0.00
94 95 21.02
95 1 22.63
95 2 14.91
95 3 16.55
95 4 17.79
95 5 18.85
95 6 19.79
95 7 20.65
95 8 21.46
95 9 22.22
95 10 22.95
95 11 23.65
95 12 24.33
95 13 24.99
95 14 25.63
95 15 26.25
95 16 26.87
95 17 27.47
95 18 28.05
95 19 28.63
95 20 29.20
95 21 29.75
95 22 30.29
95 23 30.82
95 24 31.33
95 25 31.83
95 26 32.30
95 27 32.74
95 28 33.14
95 29 33.48
95 30 33.68
95 31 33.29
95 32 34.23
95 33 10.76
95 34 11.37
95 35 12.23
95 36 13.20
95 37 14.21
95 38 15.24
95 39 16.28
95 40 17.32
95 41 18.35
95 42 19.38
95 43 20.40
95 44 21.41
95 45 22.42
95 46 23.42
95 47 24.41
95 48 25.40
95 49 26.38
95 50 27.36
95 51 28.34
95 52 29.32
95 53 30.29
95 54 31.27
95 55 32.24
95 56 33.22
95 57 34.21
95 58 35.20
95 59 36.21
95 60 37.25
95 61 38.35
95 62 39.78
95 63 40.77
95 64 9.56
95 65 8.49
95 66 7.61
95 67 6.84
95 68 6.17
95 69 5.62
95 70 5.20
95 71 4.93
95 72 4.82
95 73 4.87
95 74 5.09
95 75 5.44
95 76 5.90
95 77 6.45
95 78 7.06
95 79 7.72
95 80 8.42
95 81 9.15
95 82 9.90
95 83 10.68
95 84 11.47
95 85 12.27
95 86 13.10
95 87 13.93
95 88 14.79
95 89 15.66
95 90 16.57
95 91 17.52
95 92 18.55
95 93 20.04
95 94 21.02
95 95 0.00
;
param v :=
1 1 0
1 2 35
1 3 37
1 4 56
1 5 59
1 6 58
1 7 38
1 8 47
1 9 51
1 10 47
1 11 56
1 12 56
1 13 59
1 14 55
1 15 44
1 16 51
1 17 56
1 18 57
1 19 36
1 20 52
1 21 55
1 22 46
1 23 44
1 24 44
1 25 55
1 26 58
1 27 54
1 28 58
1 29 37
1 30 60
1 31 51
1 32 56
1 33 58
1 34 55
1 35 59
1 36 54
1 37 47
1 38 59
1 39 42
1 40 38
1 41 41
1 42 51
1 43 38
1 44 48
1 45 47
1 46 46
1 47 47
1 48 56
1 49 51
1 50 59
1 51 56
1 52 56
1 53 44
1 54 37
1 55 57
1 56 60
1 57 59
1 58 59
1 59 42
1 60 47
1 61 38
1 62 58
1 63 41
1 64 48
1 65 51
1 66 60
1 67 46
1 68 58
1 69 58
1 70 38
1 71 42
1 72 47
1 73 55
1 74 41
1 75 51
1 76 42
1 77 53
1 78 58
1 79 35
1 80 39
1 81 42
1 82 43
1 83 45
1 84 56
1 85 36
1 86 37
1 87 43
1 88 59
1 89 45
1 90 57
1 91 43
1 92 44
1 93 59
1 94 50
1 95 56
2 1 58
2 2 0
2 3 58
2 4 41
2 5 45
2 6 50
2 7 50
2 8 39
2 9 52
2 10 44
2 11 39
2 12 46
2 13 50
2 14 60
2 15 48
2 16 48
2 17 48
2 18 54
2 19 53
2 20 43
2 21 48
2 22 56
2 23 60
2 24 36
2 25 43
2 26 60
2 27 49
2 28 59
2 29 55
2 30 44
2 31 37
2 32 43
2 33 51
2 34 42
2 35 44
2 36 50
2 37 39
2 38 39
2 39 37
2 40 55
2 41 37
2 42 47
2 43 54
2 44 36
2 45 39
2 46 43
2 47 49
2 48 47
2 49 45
2 50 58
2 51 55
2 52 52
2 53 47
2 54 53
2 55 56
2 56 39
2 57 41
2 58 41
2 59 42
2 60 35
2 61 39
2 62 54
2 63 46
2 64 60
2 65 51
2 66 59
2 67 55
2 68 36
2 69 57
2 70 40
2 71 46
2 72 53
2 73 57
2 74 39
2 75 41
2 76 36
2 77 52
2 78 47
2 79 53
2 80 53
2 81 57
2 82 49
2 83 40
2 84 35
2 85 35
2 86 43
2 87 38
2 88 40
2 89 60
2 90 38
2 91 51
2 92 55
2 93 42
2 94 42
2 95 45
3 1 44
3 2 36
3 3 0
3 4 49
3 5 35
3 6 37
3 7 51
3 8 59
3 9 56
3 10 55
3 11 54
3 12 57
3 13 58
3 14 44
3 15 38
3 16 60
3 17 51
3 18 42
3 19 49
3 20 42
3 21 36
3 22 37
3 23 45
3 24 57
3 25 37
3 26 36
3 27 50
3 28 59
3 29 41
3 30 60
3 31 60
3 32 50
3 33 37
3 34 57
3 35 60
3 36 36
3 37 54
3 38 35
3 39 36
3 40 46
3 41 41
3 42 49
3 43 56
3 44 57
3 45 49
3 46 40
3 47 42
3 48 48
3 49 39
3 50 60
3 51 45
3 52 41
3 53 39
3 54 41
3 55 52
3 56 40
3 57 57
3 58 46
3 59 45
3 60 54
3 61 51
3 62 40
3 63 52
3 64 50
3 65 59
3 66 58
3 67 54
3 68 38
3 69 43
3 70 43
3 71 39
3 72 55
3 73 56
3 74 39
3 75 45
3 76 59
3 77 59
3 78 47
3 79 54
3 80 45
3 81 41
3 82 54
3 83 49
3 84 49
3 85 54
3 86 56
3 87 53
3 88 48
3 89 43
3 90 45
3 91 53
3 92 48
3 93 41
3 94 39
3 95 35
4 1 45
4 2 44
4 3 47
4 4 0
4 5 60
4 6 58
4 7 36
4 8 54
4 9 42
4 10 37
4 11 52
4 12 58
4 13 59
4 14 41
4 15 58
4 16 52
4 17 46
4 18 37
4 19 53
4 20 52
4 21 41
4 22 45
4 23 40
4 24 39
4 25 51
4 26 47
4 27 47
4 28 51
4 29 47
4 30 52
4 31 50
4 32 35
4 33 43
4 34 56
4 35 46
4 36 44
4 37 37
4 38 45
4 39 58
4 40 44
4 41 39
4 42 46
4 43 49
4 44 35
4 45 60
4 46 57
4 47 37
4 48 43
4 49 35
4 50 50
4 51 36
4 52 37
4 53 54
4 54 36
4 55 44
4 56 56
4 57 38
4 58 35
4 59 45
4 60 51
4 61 50
4 62 53
4 63 50
4 64 36
4 65 58
4 66 52
4 67 53
4 68 59
4 69 40
4 70 59
4 71 60
4 72 39
4 73 48
4 74 42
4 75 41
4 76 35
4 77 44
4 78 48
4 79 46
4 80 54
4 81 55
4 82 43
4 83 53
4 84 51
4 85 38
4 86 37
4 87 44
4 88 47
4 89 35
4 90 58
4 91 60
4 92 35
4 93 53
4 94 60
4 95 38
5 1 37
5 2 56
5 3 60
5 4 42
5 5 0
5 6 54
5 7 60
5 8 46
5 9 55
5 10 39
5 11 50
5 12 38
5 13 40
5 14 45
5 15 55
5 16 51
5 17 55
5 18 36
5 19 56
5 20 45
5 21 36
5 22 39
5 23 45
5 24 49
5 25 41
5 26 50
5 27 49
5 28 37
5 29 54
5 30 36
5 31 39
5 32 41
5 33 50
5 34 57
5 35 50
5 36 37
5 37 54
5 38 59
5 39 49
5 40 57
5 41 55
5 42 40
5 43 60
5 44 36
5 45 35
5 46 40
5 47 45
5 48 43
5 49 50
5 50 50
5 51 59
5 52 45
5 53 48
5 54 36
5 55 44
5 56 36
5 57 47
5 58 54
5 59 48
5 60 60
5 61 57
5 62 51
5 63 52
5 64 42
5 65 54
5 66 48
5 67 47
5 68 47
5 69 43
5 70 43
5 71 60
5 72 38
5 73 37
5 74 59
5 75 38
5 76 41
5 77 46
5 78 48
5 79 58
5 80 58
5 81 50
5 82 60
5 83 57
5 84 53
5 85 43
5 86 51
5 87 46
5 88 59
5 89 37
5 90 58
5 91 41
5 92 38
5 93 40
5 94 40
5 95 52
6 1 49
6 2 49
6 3 49
6 4 50
6 5 38
6 6 0
6 7 52
6 8 52
6 9 43
6 10 46
6 11 50
6 12 41
6 13 36
6 14 59
6 15 49
6 16 55
6 17 47
6 18 40
6 19 46
6 20 43
6 21 40
6 22 46
6 23 37
6 24 46
6 25 46
6 26 51
6 27 56
6 28 45
6 29 39
6 30 43
6 31 57
6 32 45
6 33 42
6 34 50
6 35 45
6 36 39
6 37 37
6 38 52
6 39 41
6 40 39
6 41 35
6 42 40
6 43 54
6 44 39
6 45 55
6 46 46
6 47 43
6 48 60
6 49 58
6 50 37
6 51 60
6 52 48
6 53 45
6 54 56
6 55 60
6 56 48
6 57 48
6 58 51
6 59 43
6 60 45
6 61 48
6 62 45
6 63 58
6 64 44
6 65 51
6 66 43
6 67 39
6 68 58
6 69 57
6 70 59
6 71 41
6 72 56
6 73 60
6 74 41
6 75 44
6 76 59
6 77 35
6 78 45
6 79 39
6 80 54
6 81 54
6 82 40
6 83 48
6 84 44
6 85 50
6 86 47
6 87 50
6 88 47
6 89 46
6 90 44
6 91 51
6 92 50
6 93 41
6 94 52
6 95 35
7 1 51
7 2 57
7 3 46
7 4 54
7 5 49
7 6 51
7 7 0
7 8 50
7 9 57
7 10 41
7 11 37
7 12 38
7 13 38
7 14 43
7 15 59
7 16 59
7 17 51
7 18 53
7 19 51
7 20 60
7 21 38
7 22 51
7 23 35
7 24 52
7 25 45
7 26 35
7 27 56
7 28 39
7 29 46
7 30 58
7 31 48
7 32 47
7 33 57
7 34 40
7 35 58
7 36 44
7 37 38
7 38 36
7 39 54
7 40 39
7 41 56
7 42 60
7 43 46
7 44 49
7 45 49
7 46 44
7 47 60
7 48 43
7 49 35
7 50 53
7 51 49
7 52 46
7 53 46
7 54 41
7 55 51
7 56 46
7 57 43
7 58 55
7 59 58
7 60 44
7 61 55
7 62 45
7 63 41
7 64 59
7 65 45
7 66 38
7 67 42
7 68 56
7 69 40
7 70 60
7 71 50
7 72 52
7 73 42
7 74 53
7 75 44
7 76 50
7 77 49
7 78 47
7 79 52
7 80 42
7 81 59
7 82 58
7 83 37
7 84 35
7 85 35
7 86 49
7 87 39
7 88 37
7 89 47
7 90 58
7 91 51
7 92 44
7 93 38
7 94 45
7 95 37
8 1 54
8 2 36
8 3 42
8 4 47
8 5 37
8 6 37
8 7 45
8 8 0
8 9 39
8 10 51
8 11 35
8 12 57
8 13 43
8 14 43
8 15 44
8 16 38
8 17 36
8 18 49
8 19 36
8 20 43
8 21 59
8 22 36
8 23 49
8 24 56
8 25 39
8 26 37
8 27 52
8 28 38
8 29 54
8 30 53
8 31 57
8 32 58
8 33 55
8 34 50
8 35 53
8 36 44
8 37 60
8 38 52
8 39 53
8 40 43
8 41 48
8 42 48
8 43 36
8 44 43
8 45 49
8 46 35
8 47 54
8 48 59
8 49 47
8 50 45
8 51 46
8 52 37
8 53 54
8 54 45
8 55 53
8 56 60
8 57 56
8 58 50
8 59 57
8 60 51
8 61 48
8 62 47
8 63 35
8 64 35
8 65 47
8 66 43
8 67 60
8 68 36
8 69 45
8 70 35
8 71 48
8 72 42
8 73 46
8 74 56
8 75 60
8 76 60
8 77 36
8 78 42
8 79 37
8 80 60
8 81 46
8 82 47
8 83 53
8 84 51
8 85 60
8 86 47
8 87 38
8 88 58
8 89 36
8 90 47
8 91 43
8 92 36
8 93 50
8 94 48
8 95 43
9 1 54
9 2 40
9 3 58
9 4 51
